call_id,ticker,call_date,n_utterances,path
SAIA_20180427,SAIA,2018-04-27,200,data/processed/SAIA_20180427.pt
TMST_20180427,TMST,2018-04-27,178,data/processed/TMST_20180427.pt
CASH_20180430,CASH,2018-04-30,200,data/processed/CASH_20180430.pt
CTB_20180430,CTB,2018-04-30,200,data/processed/CTB_20180430.pt
DAN_20180430,DAN,2018-04-30,200,data/processed/DAN_20180430.pt
DSPG_20180430,DSPG,2018-04-30,200,data/processed/DSPG_20180430.pt
INGN_20180430,INGN,2018-04-30,200,data/processed/INGN_20180430.pt
NSP_20180430,NSP,2018-04-30,200,data/processed/NSP_20180430.pt
TBI_20180430,TBI,2018-04-30,200,data/processed/TBI_20180430.pt
BGFV_20180501,BGFV,2018-05-01,85,data/processed/BGFV_20180501.pt
CLDT_20180501,CLDT,2018-05-01,111,data/processed/CLDT_20180501.pt
GWR_20180501,GWR,2018-05-01,40,data/processed/GWR_20180501.pt
INCY_20180501,INCY,2018-05-01,200,data/processed/INCY_20180501.pt
OGS_20180501,OGS,2018-05-01,116,data/processed/OGS_20180501.pt
PPBI_20180501,PPBI,2018-05-01,187,data/processed/PPBI_20180501.pt
PRFT_20180501,PRFT,2018-05-01,192,data/processed/PRFT_20180501.pt
SBSI_20180501,SBSI,2018-05-01,118,data/processed/SBSI_20180501.pt
UAA_20180501,UAA,2018-05-01,200,data/processed/UAA_20180501.pt
UFS_20180501,UFS,2018-05-01,102,data/processed/UFS_20180501.pt
ACOR_20180502,ACOR,2018-05-02,127,data/processed/ACOR_20180502.pt
ALE_20180502,ALE,2018-05-02,178,data/processed/ALE_20180502.pt
ASH_20180502,ASH,2018-05-02,200,data/processed/ASH_20180502.pt
AVA_20180502,AVA,2018-05-02,37,data/processed/AVA_20180502.pt
CHK_20180502,CHK,2018-05-02,200,data/processed/CHK_20180502.pt
CRUS_20180502,CRUS,2018-05-02,200,data/processed/CRUS_20180502.pt
CUB_20180502,CUB,2018-05-02,162,data/processed/CUB_20180502.pt
FSP_20180502,FSP,2018-05-02,128,data/processed/FSP_20180502.pt
HFC_20180502,HFC,2018-05-02,192,data/processed/HFC_20180502.pt
ITG_20180502,ITG,2018-05-02,200,data/processed/ITG_20180502.pt
JKHY_20180502,JKHY,2018-05-02,69,data/processed/JKHY_20180502.pt
KHC_20180502,KHC,2018-05-02,200,data/processed/KHC_20180502.pt
LAMR_20180502,LAMR,2018-05-02,11,data/processed/LAMR_20180502.pt
LNTH_20180502,LNTH,2018-05-02,177,data/processed/LNTH_20180502.pt
MASI_20180502,MASI,2018-05-02,179,data/processed/MASI_20180502.pt
NSIT_20180502,NSIT,2018-05-02,159,data/processed/NSIT_20180502.pt
PEI_20180502,PEI,2018-05-02,160,data/processed/PEI_20180502.pt
PES_20180502,PES,2018-05-02,122,data/processed/PES_20180502.pt
SKT_20180502,SKT,2018-05-02,200,data/processed/SKT_20180502.pt
STRA_20180502,STRA,2018-05-02,95,data/processed/STRA_20180502.pt
UTHR_20180502,UTHR,2018-05-02,152,data/processed/UTHR_20180502.pt
WIRE_20180502,WIRE,2018-05-02,200,data/processed/WIRE_20180502.pt
AAON_20180503,AAON,2018-05-03,200,data/processed/AAON_20180503.pt
ABMD_20180503,ABMD,2018-05-03,123,data/processed/ABMD_20180503.pt
AEGN_20180503,AEGN,2018-05-03,200,data/processed/AEGN_20180503.pt
AFG_20180503,AFG,2018-05-03,200,data/processed/AFG_20180503.pt
AHL_20180503,AHL,2018-05-03,200,data/processed/AHL_20180503.pt
BELFB_20180503,BELFB,2018-05-03,111,data/processed/BELFB_20180503.pt
CDR_20180503,CDR,2018-05-03,169,data/processed/CDR_20180503.pt
CLI_20180503,CLI,2018-05-03,134,data/processed/CLI_20180503.pt
CNSL_20180503,CNSL,2018-05-03,168,data/processed/CNSL_20180503.pt
CPE_20180503,CPE,2018-05-03,200,data/processed/CPE_20180503.pt
EBS_20180503,EBS,2018-05-03,200,data/processed/EBS_20180503.pt
ENSG_20180503,ENSG,2018-05-03,200,data/processed/ENSG_20180503.pt
EXTN_20180503,EXTN,2018-05-03,200,data/processed/EXTN_20180503.pt
ILG_20180503,ILG,2018-05-03,89,data/processed/ILG_20180503.pt
LNT_20180503,LNT,2018-05-03,90,data/processed/LNT_20180503.pt
LQDT_20180503,LQDT,2018-05-03,174,data/processed/LQDT_20180503.pt
MDU_20180503,MDU,2018-05-03,158,data/processed/MDU_20180503.pt
MRO_20180503,MRO,2018-05-03,200,data/processed/MRO_20180503.pt
SEE_20180503,SEE,2018-05-03,200,data/processed/SEE_20180503.pt
STC_20180503,STC,2018-05-03,92,data/processed/STC_20180503.pt
SWM_20180503,SWM,2018-05-03,200,data/processed/SWM_20180503.pt
UNT_20180503,UNT,2018-05-03,196,data/processed/UNT_20180503.pt
ALG_20180504,ALG,2018-05-04,200,data/processed/ALG_20180504.pt
ASIX_20180504,ASIX,2018-05-04,186,data/processed/ASIX_20180504.pt
BKH_20180504,BKH,2018-05-04,200,data/processed/BKH_20180504.pt
CBOE_20180504,CBOE,2018-05-04,200,data/processed/CBOE_20180504.pt
FRED_20180504,FRED,2018-05-04,69,data/processed/FRED_20180504.pt
GEOS_20180504,GEOS,2018-05-04,178,data/processed/GEOS_20180504.pt
HMSY_20180504,HMSY,2018-05-04,200,data/processed/HMSY_20180504.pt
HSKA_20180504,HSKA,2018-05-04,194,data/processed/HSKA_20180504.pt
NJR_20180504,NJR,2018-05-04,177,data/processed/NJR_20180504.pt
ROCK_20180504,ROCK,2018-05-04,200,data/processed/ROCK_20180504.pt
SM_20180504,SM,2018-05-04,139,data/processed/SM_20180504.pt
FN_20180507,FN,2018-05-07,151,data/processed/FN_20180507.pt
MYE_20180507,MYE,2018-05-07,200,data/processed/MYE_20180507.pt
NLS_20180507,NLS,2018-05-07,99,data/processed/NLS_20180507.pt
PETS_20180507,PETS,2018-05-07,82,data/processed/PETS_20180507.pt
TREX_20180507,TREX,2018-05-07,159,data/processed/TREX_20180507.pt
WSR_20180507,WSR,2018-05-07,195,data/processed/WSR_20180507.pt
AIV_20180508,AIV,2018-05-08,200,data/processed/AIV_20180508.pt
ANIP_20180508,ANIP,2018-05-08,144,data/processed/ANIP_20180508.pt
APEI_20180508,APEI,2018-05-08,170,data/processed/APEI_20180508.pt
AWR_20180508,AWR,2018-05-08,140,data/processed/AWR_20180508.pt
CORT_20180508,CORT,2018-05-08,75,data/processed/CORT_20180508.pt
DF_20180508,DF,2018-05-08,200,data/processed/DF_20180508.pt
DIOD_20180508,DIOD,2018-05-08,200,data/processed/DIOD_20180508.pt
ENTA_20180508,ENTA,2018-05-08,135,data/processed/ENTA_20180508.pt
ESE_20180508,ESE,2018-05-08,127,data/processed/ESE_20180508.pt
KOPN_20180508,KOPN,2018-05-08,111,data/processed/KOPN_20180508.pt
LGIH_20180508,LGIH,2018-05-08,200,data/processed/LGIH_20180508.pt
MNST_20180508,MNST,2018-05-08,93,data/processed/MNST_20180508.pt
MNTA_20180508,MNTA,2018-05-08,154,data/processed/MNTA_20180508.pt
NWN_20180508,NWN,2018-05-08,127,data/processed/NWN_20180508.pt
PDFS_20180508,PDFS,2018-05-08,111,data/processed/PDFS_20180508.pt
SCSC_20180508,SCSC,2018-05-08,28,data/processed/SCSC_20180508.pt
SWX_20180508,SWX,2018-05-08,200,data/processed/SWX_20180508.pt
VRTV_20180508,VRTV,2018-05-08,156,data/processed/VRTV_20180508.pt
WLH_20180508,WLH,2018-05-08,200,data/processed/WLH_20180508.pt
CBB_20180509,CBB,2018-05-09,200,data/processed/CBB_20180509.pt
CHCT_20180509,CHCT,2018-05-09,109,data/processed/CHCT_20180509.pt
COTY_20180509,COTY,2018-05-09,200,data/processed/COTY_20180509.pt
CTRE_20180509,CTRE,2018-05-09,163,data/processed/CTRE_20180509.pt
INTL_20180509,INTL,2018-05-09,111,data/processed/INTL_20180509.pt
ODP_20180509,ODP,2018-05-09,200,data/processed/ODP_20180509.pt
PARR_20180509,PARR,2018-05-09,190,data/processed/PARR_20180509.pt
POWL_20180509,POWL,2018-05-09,165,data/processed/POWL_20180509.pt
PRAA_20180509,PRAA,2018-05-09,101,data/processed/PRAA_20180509.pt
PRI_20180509,PRI,2018-05-09,200,data/processed/PRI_20180509.pt
TRIP_20180509,TRIP,2018-05-09,200,data/processed/TRIP_20180509.pt
VSI_20180509,VSI,2018-05-09,196,data/processed/VSI_20180509.pt
WTR_20180509,WTR,2018-05-09,190,data/processed/WTR_20180509.pt
EGRX_20180510,EGRX,2018-05-10,200,data/processed/EGRX_20180510.pt
FTK_20180510,FTK,2018-05-10,200,data/processed/FTK_20180510.pt
KELYA_20180510,KELYA,2018-05-10,117,data/processed/KELYA_20180510.pt
KLIC_20180510,KLIC,2018-05-10,58,data/processed/KLIC_20180510.pt
MHLD_20180510,MHLD,2018-05-10,143,data/processed/MHLD_20180510.pt
PRSC_20180510,PRSC,2018-05-10,168,data/processed/PRSC_20180510.pt
TPRE_20180510,TPRE,2018-05-10,147,data/processed/TPRE_20180510.pt
WRLD_20180510,WRLD,2018-05-10,67,data/processed/WRLD_20180510.pt
ITRI_20180514,ITRI,2018-05-14,105,data/processed/ITRI_20180514.pt
KEM_20180517,KEM,2018-05-17,5,data/processed/KEM_20180517.pt
RAVN_20180518,RAVN,2018-05-18,109,data/processed/RAVN_20180518.pt
BRS_20180524,BRS,2018-05-24,200,data/processed/BRS_20180524.pt
BKE_20180525,BKE,2018-05-25,98,data/processed/BKE_20180525.pt
LABL_20180529,LABL,2018-05-29,19,data/processed/LABL_20180529.pt
ADI_20180530,ADI,2018-05-30,200,data/processed/ADI_20180530.pt
CVCO_20180530,CVCO,2018-05-30,188,data/processed/CVCO_20180530.pt
DAKT_20180530,DAKT,2018-05-30,108,data/processed/DAKT_20180530.pt
MOV_20180530,MOV,2018-05-30,138,data/processed/MOV_20180530.pt
CRVL_20180531,CRVL,2018-05-31,93,data/processed/CRVL_20180531.pt
KIRK_20180531,KIRK,2018-05-31,196,data/processed/KIRK_20180531.pt
GCO_20180605,GCO,2018-06-05,102,data/processed/GCO_20180605.pt
FRED_20180614,FRED,2018-06-14,51,data/processed/FRED_20180614.pt
BKS_20180621,BKS,2018-06-21,28,data/processed/BKS_20180621.pt
